body_id,motion_id,ground_coverage_x,ground_coverage_z,ground_coverage_xz,pelvis_height_avg,pelvis_height_min,pelvis_height_max,pelvis_world_yaw_deg
it_4303_XL,2001,0.0286802995204925,0.0423056095838548,0.0012133375542619,0.9739335775375366,0.9712162017822266,0.977231740951538,-8.737669413855766
it_4303_XL,2002,0.3608767414093017,2.506569213867189,0.9045625300172664,0.9731723070144652,0.8937199115753174,1.0261327028274536,-93.21195785196625
it_4303_XL,2003,0.014548952281475,0.0091746044158936,0.0001334808818482,0.9856156706809998,0.9848759174346924,0.9866777658462524,-89.34007151591379
it_4334_L,2000,0.3667926979064941,1.1593878365845711,0.4252549925008285,1.0332273244857788,0.929480791091919,1.093407154083252,-152.96315230861694
it_4334_L,2001,0.2089191448688507,0.2756074282393594,0.0575796682272701,1.0379509925842283,0.9131550788879396,1.0910663604736328,99.82969048866116
it_4334_L,2002,0.2418000698089599,5.107926025708645,1.2350968695953537,1.002285122871399,0.9143928289413452,1.0399569272994995,175.57481793777526
it_4365_M,2000,0.1488519659638404,3.477853291474412,0.5176852997697797,0.936619520187378,0.9027222990989684,0.9734179377555848,-1.7820228636573676
it_4365_M,2001,0.2384102797508239,2.5076452636633144,0.5978484088257995,0.9290117025375366,0.9074017405509948,0.9479416012763976,-94.25301089906556
it_4365_M,2002,0.013428401350975,0.0100626755132183,0.0001351256454561,0.9313477277755736,0.9302870631217957,0.932256519794464,-98.24684395493242
it_4368_4XL,2000,0.210405945777893,0.2201805305480959,0.0463272927718504,0.717252254486084,0.3785957992076874,0.93572998046875,26.200184438994764
it_4368_4XL,2001,0.4897246506810188,0.1764424967765809,0.0864082400991979,0.9206961989402772,0.8996483087539673,0.9323104619979858,-89.8721680729102
it_4378_M,2001,0.0227376843988895,0.0444366836547851,0.0010103872886757,0.9498150944709778,0.9480866193771362,0.9513351917266846,-87.79874888860735
it_4378_M,2002,0.0203609031438827,0.0122573953866958,0.0002495716402647,0.9586056470870972,0.9576908349990844,0.95939838886261,-90.25700108392034
it_4378_M,2003,3.67000717163086,3.949110069274904,14.493262275798536,0.9241122603416444,0.8778345584869385,0.9652488231658936,129.14376280807957
it_4378_M,2004,0.607087173461914,2.235052989721299,1.3568720020675038,0.892888605594635,0.5779986381530762,0.9729721546173096,6.885701537378587
it_4378_M,2005,0.1293521451950073,1.8893199920654309,0.2443875939334776,0.9652569890022278,0.9312472343444824,1.0136054754257202,-89.1030781565359
it_4399_M,2000,0.1020116889476776,0.6625520634234134,0.0675880550055912,0.9710133075714112,0.9203281402587892,0.9825972318649292,151.2923373224912
it_4399_M,2001,2.841581344604492,0.3368143558330249,0.9570853901301029,0.937312662601471,0.7440437078475952,1.28810453414917,-91.82216742666714
it_4399_M,2002,0.1593390798568725,0.3440461444476306,0.0548199960845901,0.9814387559890748,0.958349585533142,0.9950847625732422,-177.3987087745407
it_4424_M,2000,2.1254563522338867,2.961360321044923,6.294242105618314,0.9343425631523132,0.907891571521759,0.9571598172187804,0.8201466359551267
it_4424_M,2002,0.0068353921175003,0.0096035535726695,6.564405439061714e-05,0.9690314531326294,0.9685137867927552,0.9697200655937196,-93.5803040436514
it_4424_M,2003,0.0608187668025493,0.1984849381446838,0.0120716091668399,0.916368007659912,0.873157799243927,0.9668508172035216,-92.65060939873358
it_4437_2XL,2001,0.1300415176153183,2.410261993408204,0.3134341274733251,0.874323844909668,0.8035538196563721,0.9589306116104126,-91.65888973210976
it_4439_M,2000,0.1392710256576538,2.318178176879884,0.3228550523512514,0.8686915636062622,0.8328242301940918,0.8807780742645264,-153.2842077011093
it_4439_M,2001,0.0919440293312072,0.0821360826492311,0.0075519223922513,0.8634703755378723,0.8424685001373291,0.8811883926391602,-95.61875793864188
it_4439_M,2002,0.1253229808807373,0.2322110414505005,0.0291013799079971,0.8742039799690247,0.8536761999130249,0.9167366027832032,-179.37331959014523
it_4439_M,2003,0.2148497080802917,0.0976720070838929,0.0209848022095905,0.8736090064048767,0.8637427091598511,0.8807110786437988,0.3014780080928138
it_4455_M,2000,0.2954835200309753,0.2084354782366151,0.0615892488086947,0.8343219757080078,0.826682448387146,0.842581033706665,-97.1368721388796
it_4465_3XL,2000,1.5869652557373046,3.7006969833374046,5.872877534568316,0.8138093948364258,0.7588486671447754,0.852851390838623,-133.76362831758618
it_4474_XL,2000,0.2200952672958374,0.0839131508514228,0.0184688873662798,1.0228837728500366,1.0136774778366089,1.0345350503921509,4.578604225589185
it_4476_3XL,2000,0.3013678455352783,1.3031663490641596,0.3927324349915402,0.7463241815567017,0.4908697605133056,0.9663870930671692,-100.74008127769248
it_4501_XL,2000,0.2107365769147872,0.1819694662094115,0.0383476224119824,0.9442931413650512,0.9353049993515016,0.946884274482727,-91.98150298692902
it_4501_XL,2001,0.0384731388092041,0.0888961362838744,0.0034201133908514,0.9592443108558656,0.949604868888855,0.9647129774093628,-8.377493648007125
it_4501_XL,2002,0.1696269035339355,1.8177904987335216,0.3083461735735757,0.8300114870071411,0.3841688334941864,0.9593393802642822,-173.8080988086606
it_4501_XL,2003,0.0374548172950744,0.0444669640064238,0.0016655020125272,0.93658709526062,0.933767795562744,0.9376773834228516,10.558757561417403
it_4515_XL,2000,0.3471472418308258,0.5888985184388675,0.2044344963943126,0.898742139339447,0.8777027130126953,0.9138675928115844,-91.23354703773352
it_4523_M,2000,0.8968246459960937,2.1009534065823283,1.884186795112484,0.896759569644928,0.7572433948516846,1.051641821861267,3.061689665689696
it_4527_M,2000,0.2248583793640136,0.2639872455596925,0.0593597442093223,0.7089636921882629,0.3928004503250122,1.0247714519500732,-88.97615252309139
it_4527_M,2002,0.3112146568298339,0.3328048992156983,0.103573762500701,1.0125157833099363,1.0030975341796875,1.0294404029846191,-0.9482791990216828
it_4527_M,2003,0.0434717893600463,0.0316732144355772,0.0013768913062989,0.9849628806114196,0.9506954550743104,1.0063462257385254,-89.92294687295787
it_4572_3XL,2001,0.2254857900738716,0.2077902699906618,0.0468537531985074,0.9716250896453856,0.929081916809082,1.013864040374756,-92.71030621721587
it_4572_3XL,2002,0.1587112408876419,0.2004014784319904,0.0318059673176592,0.7952343225479126,0.4535068571567535,0.9845966100692748,-87.51927993649764
it_4574_3XL,2000,0.2551580679416657,0.3674052458233592,0.093746412675921,0.3753997087478637,0.1750081777572631,0.763418972492218,108.1063365212769
it_4593_XL,2000,0.2435165059566497,0.4164523027086212,0.1014130096532044,0.9548364281654358,0.932291567325592,0.9982495903968812,169.9146067188247
it_4593_XL,2001,0.4183250522613525,1.2714157854752797,0.5318650749048549,0.9164432883262634,0.8190829157829285,0.9610825181007384,33.35236182856628
it_4611_3XL,2000,0.2196580648422241,1.746321377937247,0.383593574470302,0.9113717675209044,0.7967640161514282,0.9802742004394532,-168.4983122637852
it_4611_3XL,2001,2.870889663696289,0.527126674539658,1.513322521394502,0.9341074824333192,0.8805712461471558,0.9651154279708862,-39.79725929332375
it_4631_L,2001,0.0575628948211669,0.0285362601280212,0.0016426297403387,0.9499900341033936,0.9472224712371826,0.9525012969970704,-89.2835055565902
it_4631_L,2003,0.3148562860488891,1.3705784142017374,0.4315352292343351,0.7592175006866455,0.3760794103145599,0.9452674388885498,178.8876884556722
it_4631_L,2004,0.4777761077880859,0.1420415210723877,0.0678640450822647,0.8943820595741272,0.6627119779586792,1.0057326555252075,-93.34821036461116
it_4652_M,2000,0.2534698104858398,0.2265473926067355,0.0574229246700904,1.0030145645141602,0.9960273504257202,1.0085047483444214,-103.03129597314584
it_4652_M,2001,0.2088250827789306,0.356959140300751,0.0745420220220002,0.9876936078071594,0.9720487594604492,1.0054513216018677,38.60804475422263
it_4652_M,2002,0.1813312298059463,0.2406989765167237,0.0436462414248101,0.9570686221122742,0.8108547925949097,0.9742718935012816,10.927447242480278
it_4653_L,2000,1.9461424827575684,1.2690073792469851,2.469669171685403,0.947971522808075,0.7702468037605286,1.0139667987823486,165.8297064722203
it_4653_L,2001,0.1114506220817565,0.2765573180340653,0.0308224851361587,0.9749637842178344,0.8949870467185974,1.0173423290252686,-90.78573752925068
it_4664_3XL,2000,0.1911314344406128,0.1899381748061551,0.0363031558057323,0.9507297873497008,0.9251766204833984,0.9717719554901124,-91.72198650104976
it_4702_4XL,2001,0.1970916080474853,4.22489538170209,0.8326914246120591,0.8347784876823425,0.7724034786224365,0.8582618236541748,48.644700603165965
it_4702_4XL,2002,0.3081478786468505,0.1283761635063255,0.0395588424532954,0.8658342361450195,0.8258980512619019,0.8841161727905273,-87.96122943879834
it_4702_4XL,2005,1.9045153045654295,2.1495819661772155,4.093911753002355,0.8380625247955322,0.6735560894012451,0.8760998249053955,56.41895076511906
it_4717_S,2000,0.3749507987499237,0.3839727592468265,0.1439708927778097,0.8986520767211914,0.7297585010528564,1.217546820640564,-1.9520692159871456
it_4768_L,2000,0.6194928073883057,0.1593484608279974,0.0987152253513416,0.7072796821594238,0.2121062278747558,1.022496223449707,-98.55848575589548
nl_1029_3XL,2000,0.1192407655715942,0.0768772817747431,0.0091669059338835,0.9526503682136536,0.8812594413757324,0.9674270153045654,179.50429759687216
nl_1029_3XL,2001,0.3492110040783882,0.3646914014320759,0.1273542504728498,0.9654722809791564,0.9419149160385132,0.9771993160247804,-87.7798942427204
nl_1088_5XL,2000,0.2767282485961914,0.1289425706863403,0.0356820517555215,0.8923016786575317,0.6481102108955383,1.2325162887573242,-93.23895286495788
nl_1106_XL,2000,1.1859448337554932,0.3903716461164488,0.4629592369564301,0.8523216843605042,0.5631072521209717,0.8743038773536682,-168.88973904687228
nl_1106_XL,2001,0.0062138083577156,0.0176699423836117,0.0001097976356636,0.8643015623092651,0.8634520173072815,0.8650831580162048,-2.8652294751274363
nl_1175_XL,2000,0.0876313829421997,0.3247249494493008,0.0284560963960781,0.904571294784546,0.8758507966995239,0.9198440313339232,-92.9304534645226
nl_1179_XL,2000,0.0506531202793121,0.2687648487091066,0.0136137782085135,0.9706705808639526,0.960788071155548,0.9805395007133484,-98.23296376469126
nl_1179_XL,2001,0.0847238731384277,0.0609763026237486,0.0051661485279448,0.9623337388038636,0.9424952864646912,0.98515123128891,2.5700570884398863
nl_1190_XL,2000,0.1642576479911804,1.4106458818872056,0.2317093747072369,0.9547274112701416,0.9429924488067628,0.9636636972427368,-91.0363956806887
nl_1197_5XL,2000,0.1598684287071227,2.2165116119384773,0.3543502286116963,0.835744321346283,0.7359883785247803,0.880563497543335,-89.42686599485478
nl_1197_5XL,2002,0.0840936303138732,0.0435235500335692,0.0036600533264703,0.8593490719795227,0.8547086715698242,0.8618350028991699,6.032497812523302
nl_1218_5XL,2001,0.1584593987464904,0.363224849700928,0.0575563912933934,0.8357985019683838,0.3641754388809204,0.8968371748924255,72.53529445767865
nl_1218_5XL,2002,1.9792481994628903,4.482767791748049,8.872510080427565,0.8644329309463501,0.7468345761299133,1.1261234283447266,26.53141496664107
nl_1250_XL,2000,0.0443297332525253,0.0108141806439117,0.0004793897432892,0.9014735221862792,0.9000872373580933,0.9029923677444458,-89.0236910701159
nl_1250_XL,2002,0.0445583367347717,0.0217856460832199,0.0009707321541606,0.9051833152770996,0.899482250213623,0.9100717306137084,-91.6410561226348
nl_1250_XL,2004,0.0430212497711181,0.0506346212597591,0.002178364688282,0.9097135663032532,0.888603925704956,0.9198907613754272,-11.7635099209665
nl_1250_XL,2005,0.5928995895385742,0.1487203379726754,0.0881762273400373,0.5921126008033752,0.1324215829372406,0.9341423511505128,-85.63732517411633
nl_1267_5XL,2001,0.2236114287376404,1.4907475185394297,0.3333481825076939,0.901738464832306,0.4301019012928009,0.9860819578170776,45.7367753411662
nl_1267_5XL,2002,0.2200714111328125,2.583109283447267,0.5684685051185082,0.7752310037612915,0.5070536136627197,0.9422694444656372,3.158387335253653
nl_1271_3XL,2000,0.950284767150879,3.9150915050506607,3.7204518192514513,0.9505684971809388,0.8924190998077393,0.985629677772522,-175.22581365119666
nl_1271_3XL,2001,0.0314048945903778,0.0315528100728989,0.0009909126743696,0.9897421598434448,0.9873520135879515,0.9921669960021972,-90.23555018130368
nl_1273_2XL,2001,2.62412727355957,3.135416870117189,8.227732922853301,0.9104331135749816,0.8067260980606079,1.038711667060852,-136.8356425970274
nl_1273_2XL,2002,0.1362070941925048,0.1669688844680787,0.022742346573961,0.9395419359207152,0.932748794555664,0.9556336402893066,-92.2299148652159
nl_1273_2XL,2003,0.0543948477506637,0.0957865822315217,0.00521029655704,0.9275744557380676,0.9193552732467652,0.9339280128479004,-97.50009924622567
nl_1279_XL,2000,0.2207333564758301,3.64599449157715,0.804792601818212,0.9683383703231812,0.5410445928573608,1.0328307151794434,-177.82450100692736
nl_1279_XL,2002,1.525794950723648,1.4198417663574223,2.166387397934701,0.8643618226051331,0.5226348638534546,1.0197291374206543,-3.035308657521377
nl_1304_2XL,2000,0.0439222693443298,0.0900368833541869,0.0039546242416066,0.896759033203125,0.8851203918457031,0.9010319709777832,4.922032624210841
nl_1304_2XL,2001,0.0283153170347213,0.0103408841788769,0.0002928054139442,0.8828198313713074,0.8811125755310059,0.8839602470397949,-97.42827540601436
nl_1355_2XL,2000,0.0383316922187805,0.0737782985220693,0.0028280470313732,0.9252054691314696,0.9209238290786744,0.9303863048553468,-5.797315332886434
nl_1355_2XL,2001,0.3479870891571045,0.1142708441342149,0.0397647784257906,0.9057063460350036,0.7362213134765625,0.9345005750656128,-93.59963940407982
nl_1355_2XL,2002,0.0553289094567298,0.0515478312550295,0.0028520852882003,0.9394236207008362,0.9351654052734376,0.9416013956069946,-107.19831486055196
nl_1403_3XL,2000,0.0950620234012603,0.0559105443954469,0.0053149694796971,0.9309229254722596,0.8470207452774048,1.0144121646881104,-93.12785687542296
nl_1403_3XL,2001,0.1520388507843017,2.5231198501586936,0.3836122424091874,0.8331886529922485,0.6204278469085693,0.9131686687469482,-167.47204821263475
nl_1407_2XL,2002,0.8774052715301514,0.60123067855835,0.5275229667727462,0.9346235990524292,0.8792474269866943,0.986095666885376,-90.3818538927248
nl_1407_2XL,2003,0.475570969581604,2.968097381591799,1.411540949576232,0.9080875515937804,0.7646952867507935,1.000872254371643,1.6551731005917087
nl_1440_2XL,2001,0.0844487023353576,0.238251657485962,0.0201200433039375,0.9018862843513488,0.8847349882125854,0.929684042930603,-87.86221165427219
nl_2015_4XL,2000,0.0379663500189781,0.0548570038014223,0.0020827202073172,0.9717414379119872,0.9689760208129884,0.9754974842071532,-88.75677778140539
nl_2198_XL,2000,0.2550740051269531,0.1539056539535524,0.0392573315656155,0.7456337213516235,0.3773584067821502,0.9700294733047484,-92.42888768490502
nl_2198_XL,2001,2.3612303924560547,0.7518675279617312,1.7753324581240422,0.9430748820304872,0.6940021514892578,0.9637912511825562,90.89897046366032
nl_2198_XL,2002,0.3167558741569519,0.5470796728134159,0.1732906999955128,0.9542267918586732,0.9106948375701904,0.9751536846160888,-87.91173418663952
nl_2349_2XL,2000,0.3599653542041778,2.80281370162964,1.0089158268754364,0.9354139566421508,0.8414801955223083,0.9634142518043518,-84.44412278981409
nl_2349_2XL,2002,0.224269962310791,0.2781474041938782,0.0623801078554054,0.9717946648597716,0.9607256054878236,0.9821621775627136,-0.2230960675735499
nl_2375_5XL,2002,0.2373735666275024,0.1636352733516718,0.0388426884615526,0.9876171946525574,0.9565398693084716,1.004853367805481,-97.07770368028622
nl_2375_5XL,2003,0.0233909511566162,0.0263007867077802,0.0006152004172622,1.0057111978530884,1.003970742225647,1.0073245763778689,-6.23446108619068
nl_2375_5XL,2004,0.3491923570632935,0.2818285084848568,0.0984123611654595,0.9934706091880798,0.9815391302108764,1.0027989149093628,18.13140933506753
nl_4009_2XL,2000,0.2874883556365967,2.808833885192872,0.8075070349104521,0.7714385986328125,0.3668430745601654,0.9347829818725586,-166.15894856758763
nl_4013_3XL,2000,0.1480804088711738,0.0912687469547344,0.0135151133662167,0.9333165287971495,0.9239734411239624,0.938639521598816,176.06328023228443
nl_4013_3XL,2001,0.3986148071289062,1.0754694053026783,0.4286980295677666,0.9378413558006288,0.8375452756881714,1.078395962715149,-3.7855069844790914
nl_4013_3XL,2002,0.145397138595581,0.107989391678382,0.0157013485487142,0.932980179786682,0.8347126245498657,1.106517672538757,-90.2477238671536
nl_4013_3XL,2003,0.1751716661453247,2.312840881277206,0.4051441907023492,0.9283744692802428,0.9149800539016724,0.9394004344940186,-91.126548283665
nl_4013_3XL,2004,3.403301467895508,1.5927665615577122,5.420664776964244,0.9026089906692504,0.8444995880126953,0.9348334074020386,-75.15377149137859
nl_4013_3XL,2005,0.2520918786525726,1.1157660004195626,0.2812755471824347,0.9142307639122008,0.8357417583465576,0.9600123167037964,10.008125041673292
nl_4028_2XL,2000,0.1754832458496093,0.3647037994913727,0.0639994065084312,0.9785704612731934,0.9003304243087769,0.9958484172821044,-93.77591007901198
nl_4044_3XL,2000,0.2707150521874427,0.5614790320396427,0.1520008254607667,1.0496777296066284,1.0180904865264893,1.063532829284668,152.66371131882806
nl_5213_5XL,2000,0.0241128555871546,0.0075990238785743,0.0001832341653874,0.9259217977523804,0.9246636033058168,0.927257239818573,-92.35301662890411
nl_5247_5XL,2000,0.2213177728652954,0.13438560962677,0.0297419238277417,0.884007453918457,0.8757559061050415,0.88981032371521,9.686453585063456
nl_5282_5XL,2000,1.7531219482421876,3.620629444122317,6.347404944942744,0.8584257364273071,0.7942120432853699,0.8870223164558411,-141.73872623983462
nl_5319_5XL,2002,0.041636047065258,0.1926178073883058,0.0080198440940263,0.8631578683853149,0.8586803674697876,0.8657165765762329,-89.33054848347051
nl_5340_XL,2000,0.106983031630516,0.281541080427045,0.0301201183126162,0.9206392765045166,0.8915776610374451,0.935696542263031,-90.77836626780956
nl_5340_XL,2001,0.1567562162876129,0.1533886361328743,0.0240446222217068,0.9380059242248536,0.9336788058280944,0.9428932070732116,-5.195891339706323
nl_5340_XL,2003,0.2081999039649963,0.386366987360476,0.080441569663696,0.9258525371551514,0.9049491286277772,0.9347190260887146,-178.16889448836957
nl_5381_M,2000,0.1341499495506286,0.1789284965810323,0.0240032487895153,0.9302198886871338,0.8571057319641113,0.9427400827407836,170.47380679262326
nl_5381_M,2002,0.1778575086593627,0.1088769683782718,0.0193645863461436,0.9517127871513368,0.9292447566986084,0.9812486171722412,1.2150060491897328
nl_5381_M,2003,0.4059521102905273,0.0856523346069912,0.0347707459850184,0.948266863822937,0.9267812967300416,0.9612513780593872,-88.06233556661068
nl_5392_3XL,2000,0.1537790775299072,0.1014784216880801,0.0156052580763838,0.8765050768852234,0.8516749143600464,0.8875112533569336,-95.05795288162533
nl_5392_3XL,2002,0.0216736453771591,0.0771741855144503,0.0016726459291112,0.8844688534736633,0.8692827224731445,0.8875627517700195,-177.6488955035284
nl_5392_3XL,2003,0.3378231287002563,0.1410208892822266,0.0476401180294142,0.8672894239425659,0.740304708480835,0.9376035928726196,-110.3994501698822
nl_5392_3XL,2004,0.0140484488010406,0.017098045349121,0.0002402010146849,0.8749784231185913,0.8726062774658203,0.8772488832473755,-89.56268290568704
nl_5392_3XL,2005,0.1425699785351753,0.0622486698627471,0.008874791526175,0.8758334517478943,0.8705024719238281,0.8783612251281738,-6.271425359202566
nl_5392_3XL,2006,0.0212886023521423,0.0083336344361305,0.0001774114296589,0.8830804824829102,0.8820000886917114,0.8845763206481934,-90.84555023061154
nl_5392_3XL,2007,0.2912684631347656,0.2545011854171753,0.0741281691424367,0.6146402955055237,0.2138240337371826,0.9019302129745485,-88.3835468384638
nl_5400_2XL,2000,0.287052698135376,0.6401729994695738,0.1837633867711577,0.9255123734474182,0.9067950248718262,0.933440327644348,-20.25441198444039
nl_5400_2XL,2001,2.074358520507813,2.5851744840607944,5.362578718010897,0.9207873940467834,0.9009301662445068,0.9439355134963988,-125.29404856325093
nl_5401_XL,2001,1.0297221946716308,0.5469434345092496,0.5631997937441039,0.8960244059562683,0.7703025341033936,0.9283455610275269,-173.18649532450627
nl_5462_4XL,2001,0.2013798713684082,0.1297488682449804,0.0261288103973706,0.4589647948741913,0.2261355817317962,1.0654728412628174,-91.5130481782781
nl_5471_3XL,2002,0.0793890011310577,0.0725605365633962,0.0057605085193016,0.9303138852119446,0.9128141403198242,0.9389042854309082,-91.65128298915212
nl_5471_3XL,2004,0.008139179944992,0.0244324778020382,0.0001988603333328,0.9455879330635072,0.9442189931869508,0.9465237855911256,-89.45323174464676
nl_5480_L,2001,0.3812879753112793,2.533343620300294,0.9659334597520456,0.7865324020385742,0.547344446182251,0.8991281986236572,11.24988410762684
nl_5486_M,2000,0.2820460033416748,0.2150066292285919,0.0606417604658896,0.9276468753814696,0.9017901420593262,0.9504787921905518,27.340148586283863
nl_5486_M,2001,0.1369151578843593,0.1474395060539243,0.020186703249765,0.9087441563606262,0.8554248809814453,0.9398069381713868,-88.4185065893122
nl_5560_L,2000,3.3187295532226564,4.261648406982424,14.143258513696823,0.9075273871421814,0.7232673168182373,1.033361315727234,7.535281548497591
nl_5560_L,2002,0.7049886322021485,4.171543426513674,2.9408906944297386,0.8592682480812073,0.7051913738250732,1.0295926332473757,-60.85481648692686
nl_5565_M,2000,0.1220982718467712,0.2867701721191408,0.0350141424329482,0.6876939535140991,0.5088366270065308,1.0011094808578491,2.088136122433076
nl_5625_XL,2000,0.2040330410003662,3.3688745117187526,0.6873617113746009,0.7449221014976501,0.4617573022842407,0.8628830313682556,5.07415423056189
nl_5625_XL,2001,0.8749191027879715,0.3219087785482408,0.2816441397069987,0.8519734144210815,0.8183407187461853,0.8662393689155579,21.889836222062755
nl_5625_XL,2002,0.2064653015136718,0.1487585800886154,0.0307134850907417,0.8567837476730347,0.839533269405365,0.8761938214302063,173.349207213617
nl_5625_XL,2003,1.2440834856033325,2.000298881530763,2.488538804783239,0.8747518658638,0.6925737261772156,1.0616693496704102,2.5620797882354096
nl_5627_XL,2000,0.2216622972488403,0.4176696062673211,0.092581604416233,0.9095550775527954,0.8947266340255737,0.922048807144165,-0.6823820331805559
nl_5627_XL,2003,0.0749508118629455,0.1404024544154513,0.0105232779459882,0.6550038456916809,0.3355196118354797,0.8724069595336914,-3.030605668233782
nl_5627_XL,2005,0.2932474040985107,3.2362896753467947,0.9490335462062596,0.8151677846908569,0.5487977266311646,1.0590547323226929,-7.182532274356068
nl_5647_3XL,2000,0.2196862316131591,0.2943913255126992,0.0646737209214877,0.7670373916625977,0.4073630273342132,1.0180034637451172,-0.9612933643831222
nl_5647_3XL,2001,1.0628888450562954,0.3077834862161051,0.3271396341916361,0.790939211845398,0.449315994977951,1.0152413845062256,-85.82161046075792
nl_5647_3XL,2003,0.0401435697078704,0.0582075607331753,0.0023366592718173,1.0140825510025024,1.0118414163589478,1.0213775634765625,-179.65115935063577
nl_5658_L,2000,0.1718669176101684,0.3313818071219855,0.056953569742143,0.8892220258712769,0.8429569005966187,0.9189157485961914,5.795194815782218
nl_5674_2XL,2002,2.114941501617432,3.939435119628908,8.331674827432408,0.8605091571807861,0.8159182667732239,0.909176766872406,-2.1230548046809408
nl_5698_L,2000,0.1233993601799011,0.5060336351394656,0.0624442268057195,0.9125926494598388,0.8777912259101868,0.9303550124168396,174.17164503174843
nl_5698_L,2001,0.009597727023065,0.0182635843753814,0.0001752888972976,0.9330737590789796,0.932117998600006,0.934182584285736,-88.55510393982885
nl_5745_2XL,2001,0.1094577604532241,0.2422344875335695,0.0265144445099589,0.8358732461929321,0.7826625108718872,0.951325535774231,-174.8430916004366
nl_5745_2XL,2002,0.1650248193740844,0.0610907876491546,0.0100814961972223,0.8456878662109375,0.6984519958496094,1.0338144302368164,-85.38744997244717
nl_5747_XL,2000,0.4488489055633545,0.5074578857421876,0.2277719166348747,0.916663944721222,0.8605726957321167,0.943421483039856,49.44583136767898
nl_5747_XL,2001,2.374680404663086,5.212867279052737,12.378893779675913,0.8717246055603027,0.7788881063461304,0.9570339918136596,0.4113372893545742
nl_5747_XL,2002,0.1150827074050903,0.1080839800834657,0.012438597055123,0.907556176185608,0.8617222309112549,0.9487682580947876,-89.42198838505571
nl_5753_XL,2001,0.2056179237365722,0.474016646730394,0.0974663187172758,0.997934639453888,0.9263575673103333,1.047811508178711,-176.54277731861276
nl_5753_XL,2002,0.1762106227874756,0.3532812493774252,0.0622519089719335,1.0427666902542114,0.808499276638031,1.3960824012756348,2.097761596420852
nl_5778_5XL,2002,0.2317026329040527,2.157232951503559,0.4998365546507554,0.842170774936676,0.6726847290992737,0.8822546601295471,-175.145456596336
nl_5786_4XL,2001,0.2674117183685303,0.6538920521736147,0.1748583972992709,0.8895651698112488,0.8341844081878662,0.9019137620925904,175.69002657245895
nl_5786_4XL,2002,0.1077016639709472,1.9518699836730964,0.2102196450965381,0.8993296027183533,0.8268444538116455,1.034954071044922,6.604717807626197
nl_5792_2XL,2001,0.0171740627288818,0.0277655008432858,0.0004768464531814,0.941409468650818,0.9398294687271118,0.9424329996109008,-90.94887433893123
